TIME,R1,MYO1,R2,MYO2,APPARENT_07_21_RHO,APPARENT_35_21_RHO,CCR
48.567,140.783,0.005,216.017,0.033,6.192,6.334,4700.0
48.568,140.784,0.0,216.019,0.039,6.192,6.334,4700.0
48.569,140.786,0.006,216.022,0.066,6.192,6.334,4700.0
48.57,140.786,0.036,216.021,0.071,6.192,6.334,4700.0
48.571,140.787,-0.02,216.02,-0.062,6.192,6.334,4700.0
48.572,140.787,-0.053,216.02,-0.181,6.192,6.334,4700.0
48.573,140.787,0.022,216.019,-0.025,6.192,6.334,4700.0
48.574,140.788,0.035,216.019,0.079,6.192,6.334,4700.0
48.575,140.788,-0.005,216.018,0.009,6.192,6.334,4700.0
48.576,140.789,-0.015,216.017,0.005,6.192,6.334,4700.0
48.577,140.789,-0.006,216.017,-0.005,6.192,6.334,4700.0
48.578,140.79,0.015,216.016,0.03,6.192,6.334,4700.0
48.579,140.79,0.005,216.016,0.039,6.192,6.334,4700.0
48.58,140.792,-0.021,216.017,-0.081,6.192,6.334,4700.0
48.581,140.793,-0.014,216.018,0.037,6.192,6.334,4700.0
48.582,140.795,0.009,216.019,0.107,6.192,6.334,4700.0
48.583,140.796,0.029,216.02,-0.07,6.193,6.334,4700.0
48.584,140.798,0.013,216.021,-0.061,6.193,6.334,4700.0
48.585,140.799,-0.021,216.022,-0.015,6.193,6.334,4700.0
48.586,140.8,-0.01,216.023,-0.01,6.193,6.334,4700.0
48.587,140.802,-0.001,216.024,0.015,6.193,6.334,4700.0
48.588,140.803,-0.004,216.026,0.009,6.193,6.334,4700.0
48.589,140.805,0.004,216.027,0.03,6.193,6.334,4700.0
48.59,140.806,0.0,216.03,0.024,6.193,6.334,4700.0
48.591,140.807,0.016,216.032,0.019,6.193,6.334,4700.0
48.592,140.808,0.004,216.035,-0.022,6.193,6.334,4700.0
48.593,140.809,-0.025,216.038,-0.06,6.193,6.335,4700.0
48.594,140.81,0.0,216.041,0.006,6.193,6.335,4700.0
48.595,140.811,0.007,216.044,0.027,6.193,6.335,4700.0
48.596,140.812,-0.002,216.047,-0.011,6.193,6.335,4700.0
48.597,140.813,0.002,216.049,-0.003,6.193,6.335,4700.0
48.598,140.814,0.001,216.052,0.01,6.193,6.335,4700.0
48.599,140.815,0.014,216.055,0.029,6.193,6.335,4700.0
48.6,140.816,0.016,216.057,0.026,6.193,6.335,4700.0
48.601,140.818,-0.007,216.058,-0.05,6.193,6.335,4700.0
48.602,140.819,-0.033,216.06,-0.043,6.194,6.335,4700.0
48.603,140.821,-0.026,216.062,0.036,6.194,6.335,4700.0
48.604,140.822,0.01,216.063,-0.001,6.194,6.335,4700.0
48.605,140.824,0.017,216.065,-0.057,6.194,6.335,4700.0
48.606,140.825,0.007,216.067,0.03,6.194,6.335,4700.0
48.607,140.827,0.012,216.068,0.078,6.194,6.335,4700.0
48.608,140.829,0.012,216.07,0.013,6.194,6.336,4700.0
48.609,140.83,0.001,216.072,-0.037,6.194,6.336,4700.0
48.61,140.831,-0.001,216.074,-0.041,6.194,6.336,4700.0
48.611,140.832,-0.013,216.076,0.031,6.194,6.336,4700.0
48.612,140.833,-0.028,216.079,-0.02,6.194,6.336,4700.0
48.613,140.833,0.004,216.081,-0.031,6.194,6.336,4700.0
48.614,140.834,0.016,216.083,0.081,6.194,6.336,4700.0
48.615,140.835,-0.011,216.085,-0.013,6.194,6.336,4700.0
48.616,140.836,-0.006,216.088,-0.053,6.194,6.336,4700.0
48.617,140.837,0.0,216.09,-0.011,6.194,6.336,4700.0
48.618,140.838,0.005,216.092,-0.014,6.194,6.336,4700.0
48.619,140.839,0.018,216.095,0.012,6.194,6.336,4700.0
48.62,140.842,0.022,216.102,0.05,6.195,6.336,4700.0
48.621,140.845,0.01,216.109,0.058,6.195,6.337,4700.0
48.622,140.849,-0.026,216.116,-0.046,6.195,6.337,4700.0
48.623,140.852,-0.028,216.124,-0.015,6.195,6.337,4700.0
48.624,140.856,0.002,216.131,0.034,6.195,6.337,4700.0
48.625,140.859,0.007,216.138,-0.013,6.195,6.337,4700.0
48.626,140.862,-0.005,216.145,-0.03,6.195,6.338,4700.0
48.627,140.866,-0.006,216.153,-0.051,6.196,6.338,4700.0
48.628,140.869,0.007,216.16,0.006,6.196,6.338,4700.0
48.629,140.873,0.016,216.167,-0.017,6.196,6.338,4700.0
48.63,140.877,0.004,216.175,0.025,6.196,6.339,4700.0
48.631,140.881,0.005,216.183,0.076,6.196,6.339,4700.0
48.632,140.885,0.004,216.192,-0.029,6.196,6.339,4700.0
48.633,140.889,-0.025,216.2,0.019,6.197,6.339,4700.0
48.634,140.893,0.0,216.208,0.019,6.197,6.34,4700.0
48.635,140.897,0.014,216.216,-0.029,6.197,6.34,4700.0
48.636,140.901,-0.011,216.224,-0.006,6.197,6.34,4700.0
48.637,140.905,0.002,216.232,-0.033,6.197,6.34,4700.0
48.638,140.909,-0.01,216.241,-0.012,6.198,6.341,4700.0
48.639,140.913,0.0,216.249,0.011,6.198,6.341,4700.0
48.64,140.918,0.009,216.259,0.042,6.198,6.341,4700.0
48.641,140.924,0.006,216.269,0.007,6.198,6.341,4700.0
48.642,140.93,0.027,216.279,-0.052,6.198,6.342,4700.0
48.643,140.935,-0.022,216.289,-0.01,6.199,6.342,4700.0
48.644,140.941,-0.022,216.299,-0.009,6.199,6.342,4700.0
48.645,140.947,0.014,216.309,0.04,6.199,6.343,4700.0
48.646,140.953,-0.007,216.319,0.041,6.199,6.343,4700.0
48.647,140.958,-0.004,216.329,-0.028,6.2,6.343,4700.0
48.648,140.964,0.007,216.339,0.007,6.2,6.343,4700.0
48.649,140.97,0.02,216.349,-0.016,6.2,6.344,4700.0
48.65,140.976,-0.004,216.363,0.023,6.2,6.344,4700.0
48.651,140.982,-0.02,216.376,-0.007,6.201,6.344,4700.0
48.652,140.988,0.011,216.39,-0.089,6.201,6.345,4700.0
48.653,140.994,0.001,216.404,0.081,6.201,6.345,4700.0
48.654,141.001,-0.006,216.418,0.028,6.202,6.346,4700.0
48.655,141.007,-0.006,216.432,-0.081,6.202,6.346,4700.0
48.656,141.013,0.005,216.446,0.025,6.202,6.347,4700.0
48.657,141.019,0.023,216.46,0.029,6.202,6.347,4700.0
48.658,141.025,-0.002,216.474,0.033,6.203,6.347,4700.0
48.659,141.031,-0.023,216.488,-0.055,6.203,6.348,4700.0
48.66,141.039,-0.019,216.5,-0.045,6.203,6.348,4700.0
48.661,141.046,0.004,216.512,0.101,6.204,6.348,4700.0
48.662,141.053,0.018,216.524,-0.035,6.204,6.349,4700.0
48.663,141.06,0.004,216.536,-0.058,6.204,6.349,4700.0
48.664,141.067,0.005,216.549,0.057,6.204,6.35,4700.0
48.665,141.075,0.013,216.561,0.005,6.205,6.35,4700.0
48.666,141.082,0.004,216.573,0.02,6.205,6.35,4700.0
48.667,141.089,-0.011,216.585,-0.005,6.205,6.351,4700.0
48.668,141.096,-0.015,216.598,-0.034,6.206,6.351,4700.0
48.669,141.104,-0.023,216.61,-0.001,6.206,6.351,4700.0
48.67,141.109,0.003,216.62,-0.045,6.206,6.352,4700.0
48.671,141.114,0.026,216.629,0.007,6.207,6.352,4700.0
48.672,141.119,-0.007,216.639,0.026,6.207,6.352,4700.0
48.673,141.124,0.0,216.648,0.003,6.207,6.352,4700.0
48.674,141.129,0.018,216.658,0.06,6.207,6.353,4700.0
48.675,141.134,0.005,216.668,0.014,6.207,6.353,4700.0
48.676,141.139,-0.019,216.677,-0.046,6.208,6.353,4700.0
48.677,141.144,-0.019,216.687,-0.036,6.208,6.354,4700.0
48.678,141.149,0.021,216.696,0.023,6.208,6.354,4700.0
48.679,141.154,0.005,216.706,0.027,6.208,6.354,4700.0
48.68,141.158,-0.004,216.713,-0.045,6.208,6.354,4700.0
48.681,141.162,0.008,216.721,-0.009,6.209,6.355,4700.0
48.682,141.166,-0.022,216.728,-0.005,6.209,6.355,4700.0
48.683,141.171,-0.005,216.735,-0.024,6.209,6.355,4700.0
48.684,141.175,0.019,216.742,0.072,6.209,6.355,4700.0
48.685,141.179,0.0,216.75,0.036,6.209,6.355,4700.0
48.686,141.183,-0.009,216.757,-0.044,6.21,6.356,4700.0
48.687,141.187,-0.003,216.764,0.001,6.21,6.356,4700.0
48.688,141.191,0.013,216.771,-0.009,6.21,6.356,4700.0
48.689,141.195,0.019,216.779,0.005,6.21,6.356,4700.0
48.69,141.198,-0.016,216.784,0.004,6.21,6.356,4700.0
48.691,141.2,-0.018,216.789,-0.051,6.21,6.357,4700.0
48.692,141.202,0.018,216.794,0.013,6.21,6.357,4700.0
48.693,141.205,-0.005,216.799,0.029,6.211,6.357,4700.0
48.694,141.207,-0.012,216.804,0.005,6.211,6.357,4700.0
48.695,141.21,0.005,216.809,0.023,6.211,6.357,4700.0
48.696,141.212,0.007,216.815,0.012,6.211,6.357,4700.0
48.697,141.214,0.011,216.82,-0.003,6.211,6.357,4700.0
48.698,141.217,-0.017,216.825,-0.069,6.211,6.358,4700.0
48.699,141.219,-0.012,216.83,-0.04,6.211,6.358,4700.0
48.7,141.221,0.013,216.833,0.029,6.211,6.358,4700.0
48.701,141.223,0.01,216.836,0.002,6.211,6.358,4700.0
48.702,141.225,0.003,216.839,0.086,6.211,6.358,4700.0
48.703,141.228,-0.013,216.842,0.044,6.212,6.358,4700.0
48.704,141.23,-0.003,216.845,-0.079,6.212,6.358,4700.0
48.705,141.232,0.016,216.848,0.002,6.212,6.358,4700.0
48.706,141.234,0.003,216.851,-0.002,6.212,6.358,4700.0
48.707,141.236,-0.008,216.854,-0.039,6.212,6.358,4700.0
48.708,141.238,-0.007,216.857,-0.018,6.212,6.359,4700.0
48.709,141.24,-0.011,216.86,0.052,6.212,6.359,4700.0
48.71,141.241,-0.006,216.864,0.04,6.212,6.359,4700.0
48.711,141.242,-0.001,216.869,-0.141,6.212,6.359,4700.0
48.712,141.243,0.013,216.873,0.045,6.212,6.359,4700.0
48.713,141.244,0.034,216.877,0.167,6.212,6.359,4700.0
48.714,141.245,0.008,216.881,-0.091,6.212,6.359,4700.0
48.715,141.246,-0.016,216.885,-0.045,6.212,6.359,4700.0
48.716,141.248,-0.016,216.89,0.031,6.212,6.36,4700.0
48.717,141.249,-0.029,216.894,-0.049,6.212,6.36,4700.0
48.718,141.25,-0.003,216.898,0.018,6.212,6.36,4700.0
48.719,141.251,0.031,216.902,0.086,6.213,6.36,4700.0
48.72,141.252,0.015,216.904,-0.006,6.213,6.36,4700.0
48.721,141.253,-0.02,216.906,-0.1,6.213,6.36,4700.0
48.722,141.254,-0.005,216.908,-0.015,6.213,6.36,4700.0
48.723,141.254,0.02,216.91,0.013,6.213,6.36,4700.0
48.724,141.255,-0.007,216.912,-0.002,6.213,6.36,4700.0
48.725,141.256,-0.004,216.913,0.056,6.213,6.36,4700.0
48.726,141.257,-0.007,216.915,-0.021,6.213,6.36,4700.0
48.727,141.258,-0.002,216.917,0.008,6.213,6.36,4700.0
48.728,141.259,0.024,216.919,0.049,6.213,6.36,4700.0
48.729,141.26,-0.006,216.921,-0.035,6.213,6.36,4700.0
48.73,141.26,0.007,216.922,0.075,6.213,6.36,4700.0
48.731,141.26,0.006,216.923,-0.028,6.213,6.361,4700.0
48.732,141.26,-0.033,216.924,-0.138,6.213,6.361,4700.0
48.733,141.261,-0.014,216.924,0.026,6.213,6.361,4700.0
48.734,141.261,0.009,216.925,-0.019,6.213,6.361,4700.0
48.735,141.261,0.016,216.926,0.013,6.213,6.361,4700.0
48.736,141.261,-0.007,216.927,0.057,6.213,6.361,4700.0
48.737,141.261,0.011,216.928,0.004,6.213,6.361,4700.0
48.738,141.261,0.024,216.929,0.03,6.213,6.361,4700.0
48.739,141.261,-0.013,216.93,-0.037,6.213,6.361,4700.0
48.74,141.261,-0.009,216.931,0.025,6.213,6.361,4700.0
48.741,141.262,-0.006,216.932,0.029,6.213,6.361,4700.0
48.742,141.262,0.006,216.933,-0.055,6.213,6.361,4700.0
48.743,141.262,0.0,216.933,0.036,6.213,6.361,4700.0
48.744,141.262,-0.014,216.934,-0.011,6.213,6.361,4700.0
48.745,141.262,0.006,216.935,-0.039,6.213,6.361,4700.0
48.746,141.262,0.002,216.936,-0.005,6.213,6.361,4700.0
48.747,141.262,0.0,216.937,-0.049,6.213,6.361,4700.0
48.748,141.262,-0.011,216.937,0.007,6.213,6.361,4700.0
48.749,141.263,0.003,216.938,-0.022,6.213,6.361,4700.0
48.75,141.262,0.02,216.939,0.063,6.213,6.361,4700.0
48.751,141.262,-0.006,216.939,0.175,6.213,6.361,4700.0
48.752,141.262,0.004,216.94,-0.06,6.213,6.361,4700.0
48.753,141.262,0.005,216.941,-0.114,6.213,6.361,4700.0
48.754,141.261,-0.015,216.941,0.007,6.213,6.361,4700.0
48.755,141.261,0.002,216.942,0.006,6.213,6.361,4700.0
48.756,141.261,0.01,216.942,0.03,6.213,6.361,4700.0
48.757,141.261,-0.015,216.943,0.002,6.213,6.361,4700.0
48.758,141.26,-0.008,216.944,-0.024,6.213,6.361,4700.0
48.759,141.26,0.012,216.944,0.002,6.213,6.361,4700.0
48.76,141.26,-0.01,216.944,-0.049,6.213,6.361,4700.0
48.761,141.259,0.002,216.943,-0.082,6.213,6.361,4700.0
48.762,141.259,0.016,216.942,0.046,6.213,6.361,4700.0
48.763,141.259,-0.005,216.942,0.109,6.213,6.361,4700.0
48.764,141.258,0.007,216.941,0.034,6.213,6.361,4700.0
48.765,141.258,0.0,216.94,0.0,6.213,6.361,4700.0
48.766,141.257,-0.004,216.94,-0.004,6.213,6.361,4700.0
48.767,141.257,0.007,216.939,0.013,6.213,6.361,4700.0
48.768,141.257,-0.017,216.938,-0.01,6.213,6.361,4700.0
48.769,141.256,0.0,216.938,-0.049,6.213,6.361,4700.0
48.77,141.255,0.001,216.937,-0.056,6.213,6.361,4700.0
48.771,141.254,-0.02,216.937,-0.044,6.213,6.361,4700.0
48.772,141.253,0.016,216.936,0.004,6.213,6.361,4700.0
48.773,141.253,0.022,216.936,0.016,6.213,6.361,4700.0
48.774,141.252,0.001,216.935,0.039,6.213,6.361,4700.0
48.775,141.251,-0.003,216.935,0.063,6.213,6.361,4700.0
48.776,141.25,-0.003,216.934,0.01,6.212,6.361,4700.0
48.777,141.249,-0.009,216.934,0.014,6.212,6.361,4700.0
48.778,141.248,-0.012,216.933,0.038,6.212,6.361,4700.0
48.779,141.247,-0.007,216.933,-0.106,6.212,6.361,4700.0
48.78,141.248,-0.02,216.933,-0.048,6.212,6.361,4700.0
48.781,141.248,0.036,216.933,0.163,6.212,6.361,4700.0
48.782,141.248,0.055,216.933,-0.074,6.212,6.361,4700.0
48.783,141.249,-0.024,216.933,-0.166,6.212,6.361,4700.0
48.784,141.249,-0.021,216.933,0.09,6.212,6.361,4700.0
48.785,141.25,-0.001,216.933,0.05,6.212,6.361,4700.0
48.786,141.25,-0.011,216.933,-0.014,6.212,6.361,4700.0
48.787,141.251,-0.008,216.933,0.017,6.213,6.361,4700.0
48.788,141.251,0.001,216.933,-0.008,6.213,6.361,4700.0
48.789,141.252,-0.001,216.933,0.049,6.213,6.361,4700.0
48.79,141.252,-0.01,216.934,-0.02,6.213,6.361,4700.0
48.791,141.253,0.025,216.935,-0.095,6.213,6.361,4700.0
48.792,141.253,0.017,216.936,0.072,6.213,6.361,4700.0
48.793,141.253,-0.008,216.937,0.054,6.213,6.361,4700.0
48.794,141.254,0.022,216.938,-0.042,6.213,6.361,4700.0
48.795,141.254,0.001,216.939,0.02,6.213,6.361,4700.0
48.796,141.255,-0.033,216.94,-0.037,6.213,6.361,4700.0
48.797,141.255,-0.02,216.941,-0.054,6.213,6.361,4700.0
48.798,141.256,-0.004,216.942,-0.002,6.213,6.361,4700.0
48.799,141.256,-0.002,216.943,0.007,6.213,6.361,4700.0
48.8,141.257,0.009,216.943,0.042,6.213,6.361,4700.0
48.801,141.258,0.036,216.943,0.061,6.213,6.361,4700.0
48.802,141.259,0.008,216.943,0.008,6.213,6.361,4700.0
48.803,141.261,-0.026,216.944,-0.067,6.213,6.361,4700.0
48.804,141.262,0.01,216.944,-0.001,6.213,6.361,4700.0
48.805,141.263,0.002,216.944,-0.003,6.213,6.361,4700.0
48.806,141.264,-0.02,216.944,-0.027,6.213,6.361,4700.0
48.807,141.265,0.012,216.944,0.053,6.213,6.361,4700.0
48.808,141.266,0.008,216.945,-0.004,6.213,6.361,4700.0
48.809,141.267,-0.008,216.945,0.028,6.213,6.361,4700.0
48.81,141.268,-0.014,216.946,0.001,6.213,6.361,4700.0
48.811,141.269,-0.019,216.947,-0.133,6.213,6.361,4700.0
48.812,141.269,0.014,216.947,-0.013,6.213,6.361,4700.0
48.813,141.27,0.027,216.948,0.063,6.213,6.361,4700.0
48.814,141.271,-0.003,216.949,0.065,6.213,6.361,4700.0
48.815,141.272,-0.004,216.95,0.045,6.213,6.361,4700.0
48.816,141.272,0.007,216.951,-0.006,6.213,6.361,4700.0
48.817,141.273,0.0,216.952,0.022,6.214,6.361,4700.0
48.818,141.274,0.005,216.953,-0.049,6.214,6.361,4700.0
48.819,141.274,-0.007,216.954,-0.043,6.214,6.361,4700.0
48.82,141.276,-0.012,216.957,-0.047,6.214,6.362,4700.0
48.821,141.277,-0.008,216.96,-0.113,6.214,6.362,4700.0
48.822,141.278,-0.018,216.963,0.103,6.214,6.362,4700.0
48.823,141.28,0.004,216.966,0.125,6.214,6.362,4700.0
48.824,141.281,0.012,216.969,-0.055,6.214,6.362,4700.0
48.825,141.282,0.015,216.972,0.022,6.214,6.362,4700.0
48.826,141.284,0.014,216.975,0.032,6.214,6.362,4700.0
48.827,141.285,-0.004,216.978,-0.038,6.214,6.362,4700.0
48.828,141.287,0.009,216.981,-0.003,6.214,6.362,4700.0
48.829,141.288,0.001,216.984,-0.006,6.214,6.362,4700.0
48.83,141.288,-0.01,216.984,-0.009,6.214,6.362,4700.0
48.831,141.288,-0.02,216.984,-0.001,6.214,6.362,4700.0
48.832,141.288,-0.021,216.984,-0.052,6.214,6.362,4700.0
48.833,141.288,0.009,216.984,-0.024,6.214,6.362,4700.0
48.834,141.288,0.005,216.984,0.052,6.214,6.362,4700.0
48.835,141.287,0.007,216.984,0.033,6.214,6.362,4700.0
48.836,141.287,0.006,216.984,0.009,6.214,6.362,4700.0
48.837,141.287,0.002,216.985,-0.001,6.214,6.362,4700.0
48.838,141.287,0.011,216.985,0.019,6.214,6.362,4700.0
48.839,141.287,-0.001,216.985,-0.03,6.214,6.362,4700.0
48.84,141.287,0.003,216.985,-0.053,6.214,6.362,4700.0
48.841,141.288,-0.02,216.985,0.063,6.214,6.362,4700.0
48.842,141.288,-0.024,216.986,-0.025,6.214,6.362,4700.0
48.843,141.288,0.03,216.986,-0.042,6.214,6.362,4700.0
48.844,141.288,0.018,216.986,0.07,6.214,6.362,4700.0
48.845,141.289,-0.016,216.987,-0.004,6.214,6.362,4700.0
48.846,141.289,0.0,216.987,-0.004,6.214,6.362,4700.0
48.847,141.289,0.01,216.987,0.005,6.214,6.362,4700.0
48.848,141.289,-0.016,216.988,-0.029,6.214,6.362,4700.0
48.849,141.29,-0.021,216.988,-0.047,6.214,6.362,4700.0
48.85,141.289,-0.015,216.989,-0.02,6.214,6.362,4700.0
48.851,141.289,-0.004,216.989,0.065,6.214,6.362,4700.0
48.852,141.288,0.065,216.99,0.077,6.214,6.362,4700.0
48.853,141.288,0.035,216.991,0.044,6.214,6.363,4700.0
48.854,141.287,-0.05,216.991,-0.092,6.214,6.363,4700.0
48.855,141.287,-0.021,216.992,-0.113,6.214,6.363,4700.0
48.856,141.286,0.011,216.993,0.036,6.214,6.363,4700.0
48.857,141.286,0.009,216.994,0.055,6.214,6.363,4700.0
48.858,141.286,0.004,216.994,0.034,6.214,6.363,4700.0
48.859,141.285,0.003,216.995,0.024,6.214,6.363,4700.0
48.86,141.284,-0.021,216.996,-0.033,6.214,6.363,4700.0
48.861,141.283,-0.028,216.997,-0.065,6.214,6.363,4700.0
48.862,141.282,0.018,216.998,0.009,6.214,6.363,4700.0
48.863,141.28,0.015,216.999,0.039,6.214,6.363,4700.0
48.864,141.279,-0.002,217.0,-0.021,6.214,6.363,4700.0
48.865,141.278,0.007,217.002,0.004,6.214,6.363,4700.0
48.866,141.277,0.015,217.003,0.035,6.214,6.363,4700.0
48.867,141.276,-0.01,217.004,-0.019,6.214,6.363,4700.0
48.868,141.275,-0.027,217.005,-0.017,6.214,6.363,4700.0
48.869,141.274,0.025,217.006,0.044,6.214,6.363,4700.0
48.87,141.273,0.027,217.004,-0.009,6.214,6.363,4700.0
48.871,141.272,-0.025,217.001,-0.041,6.213,6.363,4700.0
48.872,141.271,-0.031,216.999,0.011,6.213,6.363,4700.0
48.873,141.27,0.009,216.996,-0.012,6.213,6.363,4700.0
48.874,141.269,0.009,216.994,-0.005,6.213,6.363,4700.0
48.875,141.268,-0.014,216.992,0.035,6.213,6.363,4700.0
48.876,141.267,0.007,216.989,-0.003,6.213,6.362,4700.0
48.877,141.266,0.017,216.987,0.005,6.213,6.362,4700.0
48.878,141.265,0.014,216.984,0.047,6.213,6.362,4700.0
48.879,141.264,-0.026,216.982,-0.092,6.213,6.362,4700.0
48.88,141.263,-0.015,216.981,-0.052,6.213,6.362,4700.0
48.881,141.263,0.03,216.981,0.123,6.213,6.362,4700.0
48.882,141.262,-0.016,216.981,-0.029,6.213,6.362,4700.0
48.883,141.262,0.009,216.98,-0.04,6.213,6.362,4700.0
48.884,141.262,0.014,216.98,0.048,6.213,6.362,4700.0
48.885,141.261,-0.022,216.979,-0.011,6.213,6.362,4700.0
48.886,141.261,0.004,216.979,0.028,6.213,6.362,4700.0
48.887,141.26,0.0,216.978,0.015,6.213,6.362,4700.0
48.888,141.26,0.003,216.978,-0.042,6.213,6.362,4700.0
48.889,141.26,-0.016,216.978,-0.091,6.213,6.362,4700.0
48.89,141.259,-0.003,216.978,0.007,6.213,6.362,4700.0
48.891,141.259,0.029,216.978,0.109,6.213,6.362,4700.0
48.892,141.258,-0.014,216.978,-0.011,6.213,6.362,4700.0
48.893,141.257,0.006,216.978,0.012,6.213,6.362,4700.0
48.894,141.257,0.016,216.978,-0.001,6.213,6.362,4700.0
48.895,141.256,-0.023,216.978,-0.065,6.213,6.362,4700.0
48.896,141.256,0.003,216.978,0.023,6.213,6.362,4700.0
48.897,141.255,0.005,216.978,-0.026,6.213,6.362,4700.0
48.898,141.254,-0.015,216.978,-0.023,6.213,6.362,4700.0
48.899,141.254,0.005,216.978,0.073,6.213,6.362,4700.0
48.9,141.254,0.005,216.98,0.059,6.213,6.362,4700.0
48.901,141.254,0.005,216.981,0.004,6.213,6.362,4700.0
48.902,141.255,0.005,216.983,-0.083,6.213,6.362,4700.0
48.903,141.255,-0.013,216.984,-0.049,6.213,6.362,4700.0
48.904,141.255,0.006,216.986,0.044,6.213,6.362,4700.0
48.905,141.255,0.007,216.988,0.006,6.213,6.362,4700.0
48.906,141.256,-0.007,216.989,-0.006,6.213,6.362,4700.0
48.907,141.256,0.0,216.991,-0.007,6.213,6.363,4700.0
48.908,141.256,-0.011,216.992,-0.018,6.213,6.363,4700.0
48.909,141.257,-0.001,216.994,0.038,6.213,6.363,4700.0
48.91,141.257,0.012,216.992,0.011,6.213,6.363,4700.0
48.911,141.257,0.004,216.991,0.012,6.213,6.363,4700.0
48.912,141.258,0.001,216.989,0.064,6.213,6.362,4700.0
48.913,141.258,-0.004,216.988,-0.051,6.213,6.362,4700.0
48.914,141.259,-0.002,216.986,-0.074,6.213,6.362,4700.0
48.915,141.259,-0.001,216.985,0.007,6.213,6.362,4700.0
48.916,141.26,-0.015,216.983,-0.03,6.213,6.362,4700.0
48.917,141.26,-0.004,216.981,-0.004,6.213,6.362,4700.0
48.918,141.261,0.025,216.98,0.072,6.213,6.362,4700.0
48.919,141.261,0.022,216.978,0.068,6.213,6.362,4700.0
48.92,141.262,-0.012,216.979,-0.019,6.213,6.362,4700.0
48.921,141.264,-0.032,216.981,-0.059,6.213,6.362,4700.0
48.922,141.265,0.002,216.982,-0.012,6.213,6.362,4700.0
48.923,141.266,0.023,216.983,-0.025,6.213,6.362,4700.0
48.924,141.267,-0.005,216.984,0.001,6.213,6.362,4700.0
48.925,141.268,-0.002,216.985,0.036,6.213,6.362,4700.0
48.926,141.269,0.001,216.986,0.012,6.213,6.362,4700.0
48.927,141.27,-0.008,216.987,0.009,6.213,6.362,4700.0
48.928,141.271,-0.004,216.988,0.016,6.213,6.362,4700.0
48.929,141.272,0.0,216.989,0.055,6.213,6.362,4700.0
48.93,141.273,0.01,216.992,-0.075,6.214,6.363,4700.0
48.931,141.274,0.005,216.995,-0.143,6.214,6.363,4700.0
48.932,141.275,-0.007,216.998,0.057,6.214,6.363,4700.0
48.933,141.276,-0.003,217.001,0.07,6.214,6.363,4700.0
48.934,141.277,0.014,217.004,0.012,6.214,6.363,4700.0
48.935,141.278,0.004,217.007,0.014,6.214,6.363,4700.0
48.936,141.279,-0.003,217.009,-0.014,6.214,6.363,4700.0
48.937,141.28,0.004,217.012,0.013,6.214,6.363,4700.0
48.938,141.281,-0.025,217.015,-0.013,6.214,6.363,4700.0
48.939,141.282,-0.017,217.018,-0.001,6.214,6.363,4700.0
48.94,141.282,0.0,217.02,0.03,6.214,6.363,4700.0
48.941,141.283,0.008,217.022,-0.015,6.214,6.363,4700.0
48.942,141.284,0.035,217.024,-0.056,6.214,6.363,4700.0
48.943,141.285,0.008,217.026,-0.057,6.214,6.364,4700.0
48.944,141.286,-0.007,217.028,0.049,6.214,6.364,4700.0
48.945,141.287,-0.01,217.03,0.054,6.214,6.364,4700.0
48.946,141.288,-0.023,217.032,-0.024,6.214,6.364,4700.0
48.947,141.289,0.002,217.034,0.023,6.214,6.364,4700.0
48.948,141.29,0.008,217.036,0.024,6.214,6.364,4700.0
48.949,141.291,0.001,217.038,-0.017,6.214,6.364,4700.0
48.95,141.291,0.011,217.039,-0.017,6.214,6.364,4700.0
48.951,141.291,0.007,217.039,-0.028,6.214,6.364,4700.0
48.952,141.29,-0.018,217.039,-0.013,6.214,6.364,4700.0
48.953,141.29,-0.014,217.039,0.025,6.214,6.364,4700.0
48.954,141.29,0.007,217.04,0.032,6.214,6.364,4700.0
48.955,141.29,0.01,217.04,0.021,6.214,6.364,4700.0
48.956,141.29,0.008,217.04,0.001,6.214,6.364,4700.0
48.957,141.289,-0.002,217.041,-0.014,6.214,6.364,4700.0
48.958,141.289,-0.008,217.041,-0.012,6.214,6.364,4700.0
48.959,141.289,-0.003,217.041,-0.09,6.214,6.364,4700.0
48.96,141.29,0.019,217.044,-0.076,6.214,6.364,4700.0
48.961,141.291,-0.001,217.046,0.079,6.214,6.364,4700.0
48.962,141.292,-0.029,217.048,0.097,6.214,6.364,4700.0
48.963,141.293,0.005,217.051,0.074,6.214,6.364,4700.0
48.964,141.294,0.007,217.053,0.018,6.214,6.364,4700.0
48.965,141.295,0.001,217.056,-0.067,6.214,6.364,4700.0
48.966,141.295,-0.003,217.058,-0.05,6.214,6.364,4700.0
48.967,141.296,0.001,217.06,-0.036,6.215,6.365,4700.0
48.968,141.297,0.021,217.063,-0.009,6.215,6.365,4700.0
48.969,141.298,-0.006,217.065,-0.018,6.215,6.365,4700.0
48.97,141.298,-0.005,217.067,-0.019,6.215,6.365,4700.0
48.971,141.298,-0.005,217.07,0.093,6.215,6.365,4700.0
48.972,141.298,-0.013,217.072,0.082,6.215,6.365,4700.0
48.973,141.298,0.009,217.074,-0.052,6.215,6.365,4700.0
48.974,141.298,0.007,217.076,-0.06,6.215,6.365,4700.0
48.975,141.298,0.007,217.078,0.011,6.215,6.365,4700.0
48.976,141.298,-0.009,217.081,-0.004,6.215,6.365,4700.0
