"TIME","POSITION","rho1","rho2","h","RMS_BASE","RMS_DIFF"
353.25,-2.31,1.62423953820335,7.73177774026449,0.000866216380384997,0.0273757497484355,0.440468836464386
353.75,-1.89,1.36341477293866,7.7312455255905,0.000564114246338706,0.0275083398007091,0.500970039031152
354.25,-2.1,1.94026325935389,7.73074796914845,0.00109933294885432,0.0276471597568863,0.570619946391489
354.75,-1.68,2.51928710341927,7.7302932564605,0.00175517215873,0.0277920795291017,0.680963565776206
355.25,-1.89,2.99656475935751,7.72989151743185,0.00235652880356036,0.0279429715047553,0.810099280230417
355.75,-1.47,2.35017972324818,7.7295559615713,0.00114080166618927,0.0281003544528878,1.05598325708467
356.25,-1.68,3.33886411207928,7.72932535858364,0.0019846660893432,0.0282641699413523,1.51470737748821
356.75,-1.26,6.07489033004384,7.72923381419699,0.00493033834169027,0.0284355320342319,5.27590747670132
357.25,NA,NA,NA,NA,NA,NA
357.75,NA,NA,NA,NA,NA,NA
358.25,NA,NA,NA,NA,NA,NA
358.75,NA,NA,NA,NA,NA,NA
359.25,NA,NA,NA,NA,NA,NA
359.75,NA,NA,NA,NA,NA,NA
360.25,NA,NA,NA,NA,NA,NA
360.75,NA,NA,NA,NA,NA,NA
361.25,NA,NA,NA,NA,NA,NA
361.75,NA,NA,NA,NA,NA,NA
362.25,NA,NA,NA,NA,NA,NA
362.75,NA,NA,NA,NA,NA,NA
363.25,NA,NA,NA,NA,NA,NA
363.75,NA,NA,NA,NA,NA,NA
364.25,NA,NA,NA,NA,NA,NA
364.75,NA,NA,NA,NA,NA,NA
365.25,NA,NA,NA,NA,NA,NA
365.75,NA,NA,NA,NA,NA,NA
366.25,NA,NA,NA,NA,NA,NA
366.75,NA,NA,NA,NA,NA,NA
367.25,NA,NA,NA,NA,NA,NA
367.75,NA,NA,NA,NA,NA,NA
368.25,NA,NA,NA,NA,NA,NA
368.75,-1.68,3.71796851804769,7.74621876129026,0.00218039430333306,0.0284582737818373,2.26341918006425
369.25,-2.1,3.05956946381977,7.74739344466469,0.00237626081961319,0.0282986466952526,1.06735808204939
369.75,-1.89,2.91820667424811,7.74852745438483,0.00273213560255964,0.0281478995847913,0.718171077989785
370.25,-2.31,3.28195015287866,7.74958977049277,0.00423202697308528,0.0280059469090466,0.537684649004205
370.75,-2.1,2.38144949676844,7.75054042409965,0.00226063907424451,0.0278725318110484,0.422519383103915
371.25,-2.52,2.21129558515085,7.75140169970617,0.00208738702424097,0.0277458926708959,0.343399369891308
371.75,-2.31,1.14668354927964,7.75217181999478,0.000561381347718752,0.0276250860380393,0.284475520545661
372.25,-2.73,1.07789178140349,7.75288924431474,0.000520296898920564,0.0275089511873281,0.238626472928385
372.75,-2.52,0.913998837381115,7.75357494784724,0.000389663800723708,0.0273969110426794,0.199156651975629
373.25,-2.94,1.64461216477024,7.75428244515987,0.00135479385271315,0.0272884433459049,0.165915269529912
373.75,-2.73,1.46883934320248,7.75504518970765,0.00110611095896583,0.0271834602463928,0.13690666229495
374.25,-3.15,1.77801874641062,7.7559201584735,0.0016970562419178,0.0270814538156778,0.11031686425853
374.75,-2.94,1.17539998408663,7.75691115020483,0.000742502226623529,0.0269831538073464,0.084912516458635
375.25,-3.36,1.40612395074083,7.75804438997498,0.00110165384345458,0.0268885681339214,0.0610754197373901
375.75,-3.15,1.32863151646811,7.75929943134321,0.00101381023283569,0.0267985382335965,0.0366398206182454
