TIME,POSITION,R1,R2,CCR,ANGLE,A1,A2,DA1,DA2,rho1,rho1AbsError,rho2,rho2AbsError,h,hAbsError,RMS_BASE,RMS_DIFF,PREDICTED_R1,PREDICTED_DIFF_R1,CONTRIBUTION_RHO1_1,CONTRIBUTION_RHO2_1,CONTRIBUTION_H_1,PREDICTED_R2,PREDICTED_DIFF_R2,CONTRIBUTION_RHO1_2,CONTRIBUTION_RHO2_2,CONTRIBUTION_H_2
85.25,-0.105,112.142,158.87,3340,24.7428249219088,4.93537778785801,4.66526094039587,0.565059227251026,1.27460150212219,5.131385787819712,0.06297364869792858,4.680071246870063E-13,0.10156713781749911,17.384837387152157,0.994809664092808,0.002603637575178288,0.08225644395247782,112.25673889088189,0.10790949255914484,0.04198952112817267,-1.2789769243681803E-13,0.06589529964369945,158.5265942902209,0.26518096725791906,0.0592544834765647,-4.547473508864641E-13,0.20584941192757356
86.75,0,112.339,159.339,3337,22.9235012570945,4.94101875839315,4.67306270032078,0.644726290343544,1.37182290702777,5.154863462150586,0.06570323797190646,2.303526862052711E-13,0.09821794754725238,16.94608977651517,0.9459221555664141,0.004984296622739125,0.06087721359907081,112.45343143783218,0.19669254695028826,0.5136092404866446,-3.694822225952521E-13,-0.315473305757493,158.26872644815344,-0.25786784206746916,0.7253081150831804,-1.3642420526593924E-12,-0.9786981111109867
88.25,-0.105,112.357,159.345,3335,20.9310853308684,4.94746903837778,4.68211107940616,0.739950771621281,1.45972552041154,5.181167751857937,0.06871040281187026,2.522362384726824E-13,0.09492122724387284,16.50272479039551,0.8985992409752384,0.007607225970834568,0.04819887361112077,112.67472265308213,0.22129121524994844,0.573828513760958,4.263256414560601E-14,-0.3507475005973504,158.00218867117357,-0.2665377769798738,0.8076152671498278,1.1368683772161603E-13,-1.0686996725703466
89.75,0,112.674,160.068,3333,19.170961410973,4.954276150096,4.69187237073998,0.743636986985139,1.42926453783267,5.187044266847261,0.0685506527652118,1.952512994264559E-11,0.09520094756766062,16.54080732334283,0.9025832891392599,0.007855380313838796,0.05393631366822589,112.8341330874644,0.15941043438226643,0.1277964212510483,3.437605755607365E-11,0.03157819689570829,158.27691481795637,0.27472614678279683,0.17920713525234078,1.2238388080731966E-10,0.09541079584829504
91.25,-0.105,112.675,160.044,3330,17.8019797750562,4.9599515443912,4.7007586952564,0.717565252481303,1.39636247672176,5.187418256223753,0.06770430168364984,2.105329930116419E-11,0.09622290641478794,16.679199780191297,0.9171884419084619,0.007608242411611106,0.055875577205081454,112.95506115281573,0.12092806535133604,0.00813541680184926,2.7142732506035827E-12,0.11278451670742129,158.63039718622218,0.3534823682658157,0.011411871894779324,9.663381206337363E-12,0.34204583462707205
92.75,0,112.905,160.61,3328,16.7364567106711,4.96317527865849,4.70777487218121,0.714674260272798,1.44087787726926,5.193673504014746,0.06808425947247927,7.899606191964819E-13,0.0958614694552294,16.630386656764006,0.9120141752421829,0.00836645724438066,0.049455909817439414,113.05180898280936,0.09674782999363174,0.13620684931461824,-3.512923285597935E-11,-0.039411494938306646,158.7017843616343,0.07138717541212714,0.19128444875096307,-1.2573764252010733E-10,-0.11975286922680084
94.25,-0.105,112.731,160.413,3327,15.8759896362361,4.96457558481688,4.71321372733833,0.813427616957776,1.55612640222691,5.214245209393612,0.0689174833440012,0.17416561011819173,0.09197442580856173,15.856708063824415,0.8322179613279238,0.010334222876813721,0.04138104370001769,113.14996853082755,0.09815954801818805,0.44778873857671897,0.2961882711576038,-0.6829639598132218,158.45841973161612,-0.24336463001819197,0.62860446434766,1.0598687992565488,-2.0376225069391865
95.75,0,112.921,160.911,3325,15.1221759701696,4.96600521542185,4.71803844772046,0.905116141415895,1.5907962047667,5.199821177172645,0.05108337750971551,1.7766728696023502,0.07630774561039556,12.742683822646645,0.5630004848542993,0.0026077070176827046,0.04172520124331397,112.98907674550118,-0.1608917853263705,-0.3120990637611101,2.4227438001804558,-4.106130288817212,160.32666729817367,1.8682475665575566,-0.43517461217720665,8.565853969658491,-11.045738502653762
97.25,-0.105,112.827,160.772,3321,14.3823913859067,4.96780592874745,4.72295021200837,0.893555904802988,1.56823120360809,5.197869106344541,0.04996000401044519,1.8463577312153265,0.07549938397875658,12.66873022069613,0.5574285420738372,0.002347016880834779,0.04331366795000842,113.02096725339356,0.03189050789238479,-0.04098890478098838,0.14803211156022655,-0.07734725510354679,160.55116245848944,0.22449516031576877,-0.055638723460504025,0.4717432036713376,-0.19699056633976397
98.75,0,112.993,161.239,3320,13.6024253962315,4.9708917539093,4.72892654539618,0.913952555875705,1.63245757181663,5.215306374134946,0.05464599468914117,1.512287797463888,0.07952931869943114,13.164820827495873,0.5948607743594007,0.005311264076206452,0.038494655967394056,113.19213961124115,0.17117235784758122,0.3659019882589547,-0.7432416110727189,0.4782959849232782,160.10055859020773,-0.4506038682817177,0.4964972325750239,-2.355635198940689,1.2347255428095991
100.25,-0.105,112.985,161.179,3317,12.743738141533,4.97555506124559,4.73599495496416,0.989593367764599,1.75840841419546,5.240396368034698,0.05806352310935226,1.4193256308582438,0.07967908497267456,13.039662251807197,0.586328791862526,0.007678447760506052,0.03278842063301955,113.38484528801652,0.19270567677537542,0.5292142157306046,-0.1980296972812141,-0.13229655903332116,159.82254249983478,-0.27801609037294384,0.7206790541083592,-0.6392920619179563,-0.3437352782113976
101.75,0,113.223,161.743,3316,11.7678359882402,4.98164809535103,4.74433168974274,1.03677363443965,1.85210306431576,5.263110368800969,0.06191911252889673,1.2388817044176592,0.08081581727932868,13.168168236620899,0.5968000245687325,0.010178566371936015,0.02911328971752266,113.60669145875612,0.221846170739596,0.4778436117147038,-0.4080850451762359,0.14177117718045906,159.5576424004881,-0.2649000993466757,0.6490689491919284,-1.3071976041543678,0.36783453368738606
103.25,-0.105,113.311,161.823,3315,10.636225302782,4.98922372678374,4.75385474012472,1.0368183277819,1.85590474798492,5.271807185127403,0.06225074150486321,1.2205527044375737,0.08102391583010579,13.20571129392701,0.5996827526607977,0.01059224238049937,0.028996519503510888,113.79234600486629,0.18565454611017174,0.18309696075441195,-0.04152115802239109,0.0436980235526363,159.78745436599388,0.22981196550577465,0.2487708755314202,-0.13351861056793268,0.11361497768285744
104.75,0,113.574,162.376,3315,9.3132389213944,4.99811941661841,4.76379534651091,1.07350420753959,1.87581290542116,5.280983151141483,0.05947955627033183,1.509575923408243,0.07814518380176755,12.633306818781206,0.5571009186327615,0.009254473569889217,0.030145273162401863,113.96776713708044,0.17542113221415434,0.1932708322275829,0.6288875470497572,-0.7191362858017811,160.41946838275277,0.6320140167588875,0.2626868815870864,2.0299284794582206,-1.838414960048226
106.25,-0.105,113.745,162.493,3316,7.82821848587148,5.00848347500587,4.77422910244201,1.12138249223535,1.87991944885113,5.287557111704258,0.054769653476782705,1.9647232523308655,0.07300947007775957,11.764352748329253,0.497142110625665,0.006563504000714677,0.03237108322740149,114.12902272981285,0.16125559273240242,0.1374592182227019,1.0126245857964307,-1.1812875774906644,161.36916414445727,0.9496957617045041,0.18577920079900423,3.2057207557600975,-2.8966411095539684
107.75,0,114.066,163.101,3317,6.27551444356575,5.0221030438508,4.7873973058822,1.17732262308806,1.84885047356197,5.2900840313185995,0.047905581425594715,2.588462116174895,0.0645560239753682,10.57051863153337,0.4232351334206696,0.0023090584482274032,0.035650011975481836,114.28145617318481,0.15243344337196163,0.052180012510675056,1.4656169457973505,-1.7913761183588122,162.7591217185988,1.3899575741415333,0.06991703452413844,4.490051035859437,-4.11808914269821
109.25,-0.105,114.477,163.596,3326,4.75227165527154,5.03971779331232,4.80407089073014,1.36260698567796,1.98211703185374,5.326950995483416,0.04651414111565119,2.956493308228764,0.05931762202909599,9.508565731180566,0.36564343397192267,9.043612552280853E-4,0.03261762678358367,114.62416783827241,0.34271166508760587,0.7451519636947097,1.0058496877021668,-1.6640695166986461,163.63932696483735,0.8802052462385461,0.986056326484146,2.9165127375704856,-3.552907633072863
110.75,0,114.982,164.41,3331,3.34476787405148,5.05725430201443,4.81980820362137,1.58651173875434,2.22634725303407,5.387157187884864,0.05100003288319394,2.934623364326757,0.060691531878176844,9.154985749663972,0.348676901620304,0.002814062170103846,0.027626761304017543,115.13359180968033,0.5094239714079123,1.1824918087520757,-0.07388466862485643,-0.5757555603153861,163.76183859662294,0.122511631785585,1.5411779842666533,-0.20158305099391782,-1.1704252908487547
112.25,-0.105,115.117,164.371,3330,2.11264201366123,5.07275866183642,4.83345527277097,1.67143803197426,2.34162725778524,5.423064243770609,0.05403691379558975,2.8520443658369494,0.062458754124330516,9.178605077081546,0.3504243465061661,0.004198787652401258,0.026120824412998143,115.56305437392554,0.42946256424521323,0.6947635953884088,-0.30855950344493976,0.04197886990155553,163.92446871402723,0.16263011740429079,0.8980302480187277,-0.8214514915875384,0.08411192248382804
